text,label,label_name
Ok how you dear. Did you call chechi,0,ham
"Miss ya, need ya, want ya, love ya.",0,ham
"Ask g or iouri, I've told the story like ten times already",0,ham
Shant disturb u anymore... Jia you...,0,ham
Yo we are watching a movie on netflix,0,ham
"Hey, iouri gave me your number, I'm wylie, ryan's friend",0,ham
Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,0,ham
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0,ham
Yes we are chatting too.,0,ham
Yavnt tried yet and never played original either,0,ham
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,spam
Pls dont forget to study,0,ham
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff.",0,ham
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0,ham
Moji i love you more than words. Have a rich day,0,ham
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,0,ham
"We're all getting worried over here, derek and taylor have already assumed the worst",0,ham
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,1,spam
K:)k:)good:)study well.,0,ham
Aiyah u did ok already lar. E nydc at wheellock?,0,ham
I'm working technical support :)voice process.,0,ham
I know she called me,0,ham
Goodnight da thangam I really miss u dear.,0,ham
I know you are serving. I mean what are you doing now.,0,ham
Gr8. So how do you handle the victoria island traffic. Plus when's the album due,0,ham
Well. Balls. Time to make calls,0,ham
"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0,ham
What class of  &lt;#&gt;  reunion?,0,ham
"Oops I did have it,  &lt;#&gt; ?",0,ham
Wish i were with you now!,0,ham
I'm reaching home in 5 min.,0,ham
If you're not in my car in an hour and a half I'm going apeshit,0,ham
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0,ham
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0,ham
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,0,ham
Yup ok...,0,ham
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0,ham
"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",0,ham
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0,ham
;-) ok. I feel like john lennon.,0,ham
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,1,spam
Good morning princess! Happy New Year!,0,ham
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,0,ham
I dont know exactly could you ask chechi.,0,ham
You flippin your shit yet?,0,ham
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0,ham
Its a site to simulate the test. It just gives you very tough questions to test your readiness.,0,ham
Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,0,ham
Please CALL 08712402779 immediately as there is an urgent message waiting for you,1,spam
"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",1,spam
"Haha awesome, I've been to 4u a couple times. Who all's coming?",0,ham
Hi dis is yijue i would be happy to work wif ü all for gek1510...,0,ham
Yes. Last  practice,0,ham
Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,1,spam
Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,1,spam
Oooh bed ridden ey? What are YOU thinking of?,0,ham
Thanx...,0,ham
Nationwide auto centre (or something like that) on Newport road. I liked them there,0,ham
"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",0,ham
His bday real is in april .,0,ham
Will purchase d stuff today and mail to you. Do you have a po box number?,0,ham
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,ham
I need... Coz i never go before,0,ham
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,0,ham
Wen did you get so spiritual and deep. That's great,0,ham
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,0,ham
Hey i've booked the 2 lessons on sun liao...,0,ham
You said not now. No problem. When you can. Let me know.,0,ham
Shuhui has bought ron's present it's a swatch watch...,0,ham
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",0,ham
88066 FROM 88066 LOST 3POUND HELP,1,spam
You were supposed to wake ME up &gt;:(,0,ham
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,ham
"I just got home babe, are you still awake ?",0,ham
I dont know oh. Hopefully this month.,0,ham
"Could you not read me, my Love ? I answered you",0,ham
The hair cream has not been shipped.,0,ham
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0,ham
Black shirt n blue jeans... I thk i c ü...,0,ham
"[…] anyway, many good evenings to u! s",0,ham
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,ham
If I was I wasn't paying attention,0,ham
Lol yeah at this point I guess not,0,ham
Got it! It looks scrumptious... daddy wants to eat you all night long!,0,ham
No prob. I will send to your email.,0,ham
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1,spam
Are there TA jobs available? Let me know please cos i really need to start working,0,ham
Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,1,spam
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,0,ham
Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,ham
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,1,spam
Still otside le..u come 2morrow maga..,0,ham
I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,ham
Lol no. U can trust me.,0,ham
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0,ham
U still painting ur wall?,0,ham
Dad says hurry the hell up,0,ham
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,spam
I see the letter B on my car,0,ham
You busy or can I come by at some point and figure out what we're doing tomorrow,0,ham
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),0,ham
You didnt complete your gist oh.,0,ham
:-) :-),0,ham
I'm done oredi...,0,ham
I wish u were here. I feel so alone,0,ham
So wats ur opinion abt him and how abt is character?,0,ham
No plans yet. What are you doing ?,0,ham
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,ham
"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",0,ham
Reverse is cheating. That is not mathematics.,0,ham
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),0,ham
Oh god..taken the teeth?is it paining,0,ham
&lt;#&gt;  w jetton ave if you forgot,0,ham
Take us out shopping and Mark will distract Isaiah.=D,0,ham
645,0,ham
You see the requirements please,0,ham
"Haha, just what I was thinkin",0,ham
"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",0,ham
Actually i'm waiting for 2 weeks when they start putting ad.,0,ham
I re-met alex nichols from middle school and it turns out he's dealing!,0,ham
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,0,ham
You call him and tell now infront of them. Call him now.,0,ham
Hey i will be late... i'm at amk. Need to drink tea or coffee,0,ham
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,ham
"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",1,spam
"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",1,spam
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,ham
And is there a way you can send shade's stuff to her. And she has been wonderful too.,0,ham
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,ham
Was it something u ate?,0,ham
Yes when is the appt again?,0,ham
Ofcourse I also upload some songs,0,ham
I will spoil you in bed as well :),0,ham
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,ham
Ü thk of wat to eat tonight.,0,ham
Happy birthday to you....dear.with lots of love.rakhesh NRI,0,ham
"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!",0,ham
I cant pick the phone right now. Pls send a message,0,ham
I can take you at like noon,0,ham
When you are big..| God will bring success.,0,ham
He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,0,ham
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,spam
Every day i use to sleep after  &lt;#&gt;  so only.,0,ham
Anything lor but toa payoh got place 2 walk meh...,0,ham
Dunno lei... I thk mum lazy to go out... I neva ask her yet...,0,ham
Oh k :)why you got job then whats up?,0,ham
"I'm outside islands, head towards hard rock and you'll run into me",0,ham
Dude sux for snake. He got old and raiden got buff,0,ham
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,1,spam
ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0,ham
Play w computer? Aiyah i tok 2 u lor?,0,ham
"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",0,ham
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,1,spam
&lt;#&gt;  in mca. But not conform.,0,ham
"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0,ham
I'm in inside office..still filling forms.don know when they leave me.,0,ham
Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?,0,ham
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",0,ham
"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",0,ham
"As usual..iam fine, happy &amp; doing well..:)",0,ham
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1,spam
Ya it came a while ago,0,ham
I love to cuddle! I want to hold you in my strong arms right now...,0,ham
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",1,spam
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,0,ham
"Usf I guess, might as well take 1 car",0,ham
Dun need to use dial up juz open da browser n surf...,0,ham
Are you still playing with gautham?,0,ham
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0,ham
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",1,spam
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,ham
Ok no prob... I'll come after lunch then...,0,ham
Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,0,ham
Hey now am free you can call me.,0,ham
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,1,spam
Well. You know what i mean. Texting,0,ham
Yay can't wait to party together!,0,ham
Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,0,ham
Jay's getting really impatient and belligerent,0,ham
He didn't see his shadow. We get an early spring yay,0,ham
"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",1,spam
New car and house for my parents.:)i have only new job in hand:),0,ham
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,0,ham
Ok... Help me ask if she's working tmr a not?,0,ham
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,1,spam
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1,spam
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1,spam
What about this one then.,0,ham
Can ü call me at 10:10 to make sure dat i've woken up...,0,ham
make that 3! 4 fucks sake?! x,0,ham
Im on gloucesterroad what are uup to later?,0,ham
Hey i've booked the pilates and yoga lesson already... Haha,0,ham
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1,spam
You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,1,spam
U studying in sch or going home? Anyway i'll b going 2 sch later.,0,ham
No problem baby. Is this is a good time to talk? I called and left a message.,0,ham
Have you got Xmas radio times. If not i will get it now,0,ham
You bad girl. I can still remember them,0,ham
Yes princess! I want to make you happy...,0,ham
"Its ok, called mom instead have fun",0,ham
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0,ham
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,0,ham
Hi:)did you asked to waheeda fathima about leave?,0,ham
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,0,ham
am up to my eyes in philosophy,0,ham
Its like that hotel dusk game i think. You solve puzzles in a area thing,0,ham
Oh really?? Did you make it on air? What's your talent?,0,ham
Dude just saw a parked car with its sunroof popped up. Sux,0,ham
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,spam
"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",0,ham
Do you work all this week ?,0,ham
"Pls send me a comprehensive mail about who i'm paying, when and how much.",0,ham
Why you keeping me away like this,0,ham
What happened to our yo date?,0,ham
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0,ham
Did you try making another butt.,0,ham
No that just means you have a fat head,0,ham
I not free today i haf 2 pick my parents up tonite...,0,ham
Just wait till end of march when el nino gets himself. Oh.,0,ham
Wake me up at  &lt;#&gt;  am morning:),0,ham
Yes. It's all innocent fun. O:-),0,ham
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,1,spam
Come to mahal bus stop.. &lt;DECIMAL&gt;,0,ham
S now only i took tablets . Reaction morning only.,0,ham
"I dont knw pa, i just drink milk..",0,ham
Booked ticket for pongal?,0,ham
it's really getting me down just hanging around.,0,ham
"Just making dinner, you ?",0,ham
"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",0,ham
Another month. I need chocolate weed and alcohol.,0,ham
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0,ham
Easy ah?sen got selected means its good..,0,ham
I'll be late...,0,ham
Today am going to college so am not able to atten the class.,0,ham
I wil be there with in  &lt;#&gt;  minutes. Got any space,0,ham
Ü predict wat time ü'll finish buying?,0,ham
Once free call me sir.,0,ham
Thts god's gift for birds as humans hav some natural gift frm god..,0,ham
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1,spam
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,ham
Can u look 4 me in da lib i got stuff havent finish yet.,0,ham
Y bishan lei... I tot ü say lavender?,0,ham
Ok. How many should i buy.,0,ham
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1,spam
here is my new address -apples&pairs&all that malarky,0,ham
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,0,ham
Jay says that you're a double-faggot,0,ham
Oh baby of the house. How come you dont have any new pictures on facebook,0,ham
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0,ham
Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,0,ham
I'll meet you in the lobby,0,ham
Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0,ham
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0,ham
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1,spam
Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,1,spam
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,spam
"Hurry up, I've been weed-deficient for like three days",0,ham
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0,ham
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,1,spam
I like to talk pa but am not able to. I dont know y.,0,ham
"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",1,spam
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,1,spam
"That's what I love to hear :V see you sundayish, then",0,ham
U call me alter at 11 ok.,0,ham
Your dad is back in ph?,0,ham
"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",0,ham
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,0,ham
Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,ham
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0,ham
Hey... are you going to quit soon? Xuhui and i working till end of the month,0,ham
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0,ham
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0,ham
"No my blankets are sufficient, thx",0,ham
U repeat e instructions again. Wat's e road name of ur house?,0,ham
I think it's all still in my car,0,ham
Sorry i din lock my keypad.,0,ham
Anything lar then ü not going home 4 dinner?,0,ham
You need to get up. Now.,0,ham
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",0,ham
Now project pa. After that only i can come.,0,ham
Hey u still at the gym?,0,ham
No go. No openings for that room 'til after thanksgiving without an upcharge.,0,ham
"Merry Christmas to you too babe, i love ya *kisses*",0,ham
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0,ham
Hey what how about your project. Started aha da.,0,ham
Great. Have a safe trip. Dont panic surrender all.,0,ham
I.ll post her out l8r. In class,0,ham
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,1,spam
"Yeah, that's fine! It's £6 to get in, is that ok?",0,ham
Cool. So how come you havent been wined and dined before?,0,ham
Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,spam
I did. One slice and one breadstick. Lol,0,ham
I HAVE A DATE ON SUNDAY WITH WILL!!,0,ham
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0,ham
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,0,ham
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0,ham
I'll probably be by tomorrow (or even later tonight if something's going on),0,ham
So i asked how's anthony. Dad. And your bf,0,ham
Are you ok. What happen to behave like this,0,ham
Yeah jay's sort of a fucking retard,0,ham
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0,ham
I fetch yun or u fetch?,0,ham
"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",0,ham
i am going to bed now prin,0,ham
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1,spam
S:-)kallis wont play in first two odi:-),0,ham
GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,1,spam
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",1,spam
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,0,ham
Thanks  and ! Or bomb and date as my phone wanted to say!,0,ham
Nah im goin 2 the wrks with j wot bout u?,0,ham
How will I creep on you now? ;_;,0,ham
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0,ham
Dunno dat's wat he told me. Ok lor...,0,ham
I'm also came to room.,0,ham
Thanks. Fills me with complete calm and reassurance!,0,ham
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,0,ham
Hi' Test on  &lt;#&gt; rd ....,0,ham
"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",0,ham
It took Mr owl 3 licks,0,ham
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",0,ham
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0,ham
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,ham
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0,ham
"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0,ham
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0,ham
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,ham
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,0,ham
Gudnite....tc...practice going on,0,ham
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,0,ham
Hi da:)how is the todays class?,0,ham
Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,0,ham
"Aight, we'll head out in a few",0,ham
So that takes away some money worries,0,ham
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",1,spam
Dude im no longer a pisces. Im an aquarius now.,0,ham
U're welcome... Caught u using broken english again...,0,ham
Yes! How is a pretty lady like you single?,0,ham
Merry christmas to u too annie!,0,ham
I sent you  &lt;#&gt;  bucks,0,ham
I'm wif him now buying tix lar...,0,ham
Or I guess  &lt;#&gt;  min,0,ham
Lolnice. I went from a fish to ..water.?,0,ham
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,1,spam
No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,0,ham
Yes. that will be fine. Love you. Be safe.,0,ham
Speak only when you feel your words are better than the silence... Gud mrng:-),0,ham
Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,0,ham
Yar lor... How u noe? U used dat route too?,0,ham
Networking job is there.,0,ham
"That's very rude, you on campus?",0,ham
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",0,ham
No need to ke qi... Ü too bored izzit y suddenly thk of this...,0,ham
Just buy a pizza. Meat lovers or supreme. U get to pick.,0,ham
Alright i have a new goal now,0,ham
K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,ham
O ic lol. Should play 9 doors sometime yo,0,ham
I'm in office now da:)where are you?,0,ham
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0,ham
"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0,ham
K...k:)why cant you come here and search job:),0,ham
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,1,spam
"K, can I pick up another 8th when you're done?",0,ham
Don know:)this week i'm going to tirunelvai da.,0,ham
Come to my home for one last time i wont do anything. Trust me.,0,ham
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,1,spam
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0,ham
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,spam
I accidentally brought em home in the box,0,ham
Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,1,spam
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,0,ham
You still around? I could use a half-8th,0,ham
Hey gals...U all wanna meet 4 dinner at nìte?,0,ham
